Date,Close,Max,Min,Volume,RSI,RSI_Signal,Stoch_K,Stoch_D,Stoch_Signal,WilliamsR,WilliamsR_Signal,CCI,CCI_Signal,MFI,MFI_Signal,SMA,EMA,WMA,SMA_Signal,EMA_Signal,WMA_Signal
2015-10-27,1600.0,1600.0,1600.0,72.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2016-02-24,2000.0,2000.0,2000.0,453.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2016-05-24,2000.0,2000.0,2000.0,371.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2016-12-20,2000.0,2000.0,2000.0,621.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2017-06-18,1600.0,1600.0,1600.0,500.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2018-06-13,1600.0,1600.0,1600.0,500.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2018-08-12,1600.0,1600.0,1600.0,500.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2018-09-11,1600.0,1600.0,1600.0,500.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2018-11-10,1600.0,1600.0,1600.0,500.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2018-12-10,1600.0,1600.0,1600.0,600.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2019-01-09,1600.0,1600.0,1600.0,400.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2019-05-09,1600.0,1600.0,1600.0,600.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2019-07-08,1600.0,1600.0,1600.0,700.0,,HOLD,,,HOLD,,HOLD,,HOLD,,HOLD,,,,HOLD,HOLD,HOLD
2019-08-07,1600.0,1600.0,1600.0,700.0,44.46468326249747,HOLD,0.0,,BUY,-100.0,BUY,,HOLD,53.10668229777257,HOLD,1685.7142857142858,1633.377394905234,1634.2857142857142,SELL,SELL,SELL
2019-09-06,1600.0,1600.0,1600.0,41.0,44.46468326249747,HOLD,0.0,,BUY,-100.0,BUY,,HOLD,53.10668229777257,HOLD,1685.7142857142858,1628.9270755845362,1622.857142857143,SELL,SELL,SELL
2022-02-22,1600.0,1600.0,1600.0,206.0,44.46468326249747,HOLD,0.0,0.0,BUY,-100.0,BUY,,HOLD,0.0,BUY,1657.142857142857,1625.0701321732647,1611.4285714285713,SELL,SELL,SELL
